Country Name,Country Code,Indicator Name,Indicator Code,Attribute,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Base Year
Tonga,866,"National Accounts, Gross Domestic Product in US Dollars, Constant Prices, in billions",NGDPD_USD,Value,,446380553.1,439285195.8,428538582.8,430090713.2,446035416.6,466117032.9,488408550.4,508999005.5,530020929.5,
Tuvalu,869,"National Accounts, Gross Domestic Product in US Dollars, Constant Prices, in billions",NGDPD_USD,Value,,38444946.78,37260924.64,32673507.65,32320330.76,33805813.77,35149228.72,36488310.9,37809379.84,39182366.91,
Vanuatu,846,"National Accounts, Gross Domestic Product in US Dollars, Constant Prices, in billions",NGDPD_USD,Value,,801787555.9,814954586.8,737916470.3,773362943.2,828956402.8,886019029.3,943832272.5,1000205109,1059944960,
Mongolia,948,"National Accounts, Gross Domestic Product in US Dollars, Constant Prices, in billions",NGDPD_USD,Value,,12582122574,12196076271,11718065182,11164231521,11184754951,11746191467,12600813227,13810045321,14804147473,
Asia,229,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,3.774601416,3.200385409,2.283995095,2.523429668,2.862398021,2.997698432,3.149222428,3.353649739,3.328219321,
Australia,193,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.475247525,2.463768116,1.532296087,1.310439749,2.104706994,2.40972222,2.523535309,2.523535309,2.523535309,
Japan,158,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,0.341046304,2.761176411,0.791765309,-0.161725629,0.493665079,0.626485351,1.120487695,1.629593315,1.306918724,
New Zealand,196,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,1.134417808,1.227513228,0.292703324,0.677074838,1.56346498,1.964448085,2.015050062,2.015050063,2.015050062,
"China, P.R.: Mainland",924,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.624015,1.988427,1.440824,2.075,2.3,2.4,2.6,3,3,
"China, P.R.: Hong Kong",532,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,4.328775402,4.424330196,3.037237362,2.5,2.6,2.7,2.8,2.9,3,
"Korea, Republic of",542,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,1.301552454,1.274767802,0.706932524,1.020580529,1.850812819,2,2,2,2,
Taiwan Province of China,528,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,0.793001962,1.195555195,-0.305376551,1.1,1.1,1.3,1.5,1.8,2.2,
South Asia,9502,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,9.054108842,6.211535502,4.884155732,5.316237954,5.29081248,5.325272797,5.251369873,5.089226521,4.999434674,
Bangladesh,513,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,7.538914322,7.008838665,6.43146,6.74438,6.87247,6.56573,6.25899,5.95253,5.72472,
India,534,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,9.436722751,5.926916221,4.908147525,5.494142097,5.154720312,5.25970094,5.199179488,5.029669294,4.940182797,
Sri Lanka,524,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,6.911546529,3.267776821,0.931842509,4.087347392,5.3,5.1,5,5,5,
Nepal,558,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,9.872980033,9.039125402,7.21240128,10.02164792,9.897887192,8,7.35,6.75,6.5,
ASEAN,511,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,4.606533765,4.628830386,3.289571584,2.471669762,3.403073072,3.592075893,3.618016412,3.544885969,3.552474509,
Brunei Darussalam,516,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,0.382345607,-0.173884243,-0.447909754,-0.25761227,0,0.1,0,0.2,0.1,
Cambodia,522,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.955010616,3.851713829,1.225406064,3.068123475,2.733147674,3.02467807,2.917948399,3.165391536,0.249482952,
Indonesia,536,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,6.413386778,6.394925408,6.363121131,3.657698667,4.151871104,4.39859255,4.296655473,4.096619596,3.996959632,
Lao People's Democratic Republic,544,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,6.370568912,5.50015543,5.3,-3.264558218,2.3,2.7,3.1,3.3,3.1,
Malaysia,548,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.105012312,3.142990509,2.104389802,2.101046648,2.966255584,2.926748361,3,3,3,
Myanmar,518,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,5.710949284,5.90781074,11.44556989,9.834711812,9.05,7.7,7.45,7.1,6.854166667,
Philippines,566,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.932889344,4.1744432,1.409375933,1.956960007,3.446079777,3.47193692,3.536526214,3.454435362,3.5,
Singapore,576,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.358601146,1.024982528,-0.522752485,-0.310461352,1.123865997,1.841984088,1.9,1.9,1.9,
Thailand,578,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.184886185,1.895141819,-0.900424963,0.270836561,1.604661228,1.853972425,2.072237214,2.21605516,2.472978052,
Vietnam,582,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,6.595295943,4.084554466,0.631200905,2.048548665,3.65,3.9,4,4,4,
Bhutan,514,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,11.32028018,9.880756188,6.335678413,4.422154601,4.595586944,5.085598692,5.167068546,4.924940527,4.743341627,
Fiji,819,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.908707946,0.528118153,1.376130953,3.3,2.8,2.8,2.8,2.8,2.8,
Kiribati,826,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,-1.488059085,2.103985209,0.6,1.5,2,2.5,2.5,2.5,2.5,
Maldives,556,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,3.997158908,2.453757032,1.42710703,2.114059614,2.576480933,3.461791699,3.778456459,4.116967744,4.21502267,
"Marshall Islands, Republic of",867,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,1.850762642,1.097806101,-2.16898372,0.65,1.1,1.8,1.9,2.111780705,2.111780705,
"Micronesia, Federated States of",868,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,1.971818355,0.617999475,-1.049040521,1.949395892,1.342412728,1.870461285,1.984346896,2.301189441,2.968336964,
Palau,565,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.845024698,3.962355851,2.19935427,2,2,2,2,2,2,
Papua New Guinea,853,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,4.96031746,5.222117202,5.995957781,6.907126623,7.5,6.495,6,6,6,
Samoa,862,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,0.610085721,-0.406816088,0.917148362,0.335185185,1,1.95,2.4,2.8,3,
Solomon Islands,813,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,5.388539448,5.169415856,0.862415658,2.365025298,4.033561433,2.645962524,2.734159263,2.91380501,2.884721685,
"Timor-Leste, Dem. Rep. of",537,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,9.450627098,0.726275016,0.552796026,-0.598437563,1.344912837,3.795703876,4.123493272,3.980727163,3.994218806,
Tonga,866,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,1.483392518,1.157303697,-0.085911104,0.148765779,1.508670066,2.745311126,2.99665096,2.893525457,2.692191217,
Tuvalu,869,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,2.007508042,1.072805136,3.22797928,3.5,2.9,2.8,2.8,2.6,2.5,
Vanuatu,846,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,1.456231988,0.801548062,2.483268757,2.188108261,2.57276,2.77276,2.92276,2.97276,2.97276,
Mongolia,948,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,8.591339267,12.90697737,5.888593812,2.422983897,6.669190485,5.285232415,6.289593127,6.435129734,6.4728,
Asia,229,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-3.076808438,-2.474382894,-3.134289569,-3.321748062,-3.421605692,-3.052377715,-2.748732028,-2.525750649,-2.4462035,
Australia,193,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-2.800757888,-2.910869011,-2.847402077,-2.89132161,-2.52033798,-1.708042926,-0.829480477,-0.169317559,-0.008248633,
Japan,158,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-8.550280462,-6.171651523,-5.210168439,-5.213108415,-5.141170014,-4.426697203,-3.862101476,-3.208511028,-3.14456671,
New Zealand,196,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-1.013797686,-0.277079446,-0.165626588,-0.405443009,-0.313094483,0.045478633,0.583425847,0.876948432,0.925485992,
"China, P.R.: Mainland",924,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-0.831859065,-0.905900155,-2.687558245,-2.997652588,-3.323543112,-3.028865426,-2.832570227,-2.745885314,-2.668839894,
"China, P.R.: Hong Kong",532,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,1.007705111,3.594978163,0.596331957,1.454095004,1.538167227,0.877431648,1.212515535,2.082014346,2.082014346,
"Korea, Republic of",542,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,0.649877872,0.417619033,0.339338435,0.836629899,1.136629899,1.640092027,2.130092027,2.230092027,2.330092027,
Taiwan Province of China,528,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-3.244132808,-2.731471316,-1.778758088,-1.646445792,-1.316445792,-1.116445792,-0.961445792,-0.806445792,-0.651445792,
South Asia,9502,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-7.311378636,-6.691143349,-6.452411773,-6.18728574,-6.086559421,-5.648544834,-5.333082465,-5.052267854,-4.807976434,
Bangladesh,513,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-3.380968216,-3.076787055,-3.881152905,-4.256538789,-4.679960744,-4.243431129,-4.15294224,-3.947233681,-3.543242155,
India,534,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-7.647920208,-7.302241888,-6.905123051,-6.693478749,-6.598581172,-6.203162811,-5.833006939,-5.534826857,-5.248339322,
Sri Lanka,524,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-5.949703893,-6.671836657,-6.866796862,-5.427769391,-4.72796575,-3.966473795,-3.733766599,-3.468799064,-3.491191708,
Nepal,558,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,2.05161417,1.472638632,0.261823872,1.508000355,-1.807673627,-1.475959868,-1.700900078,-1.490687544,-1.500323334,
ASEAN,511,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-2.095259517,-1.925288908,-2.01153348,-2.309521975,-2.43867458,-2.509472883,-2.48618838,-2.451907689,-2.478664487,
Brunei Darussalam,516,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,12.98516255,3.5711797,-14.51324692,-26.20177008,-13.61441033,-9.333571319,-5.684367012,-1.49441217,3.24266792,
Cambodia,522,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-2.10847675,-1.263413746,-1.551856923,-2.58342723,-2.87685661,-3.298271563,-3.390857375,-4.133799342,-4.123558832,
Indonesia,536,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-2.21677129,-2.146457034,-2.585810146,-2.497038817,-2.60879961,-2.839871438,-2.791091501,-2.787269483,-2.81124206,
Lao People's Democratic Republic,544,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-5.628904704,-4.527272967,-2.894633673,-3.040861786,-3.898491879,-4.093783338,-4.273960641,-4.357442066,-4.243768902,
Malaysia,548,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-4.054742959,-2.6593525,-3.035474507,-3.362093737,-2.994143867,-2.70434518,-2.563890545,-2.339604426,-2.292147786,
Myanmar,518,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-2.083943265,-0.561513134,-4.839816988,-4.576931036,-4.604311756,-4.619954007,-4.446446521,-4.258265185,-4.064233366,
Philippines,566,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,0.2003717,0.870250071,0.222520455,-0.402408658,-1.51256113,-1.703618676,-1.87402637,-1.993412092,-2.102136144,
Singapore,576,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,6.671884464,5.492366608,2.557631995,2.422658546,2.422582539,2.514339687,2.887337439,2.787554902,3.247595922,
Thailand,578,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,0.361810682,-0.847379843,0.253336949,-0.37289317,-0.434819929,-0.462266291,-0.485862952,-0.50412655,-0.515820487,
Vietnam,582,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-7.415055882,-6.1458823,-5.897307896,-6.54274094,-5.971505232,-5.601877266,-5.389139282,-5.098778187,-5.050493784,
Bhutan,514,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-5.789570486,2.853837434,-0.195548224,-0.665280173,-2.483133712,-0.512962737,-3.37645408,3.598250744,-0.987366198,
Fiji,819,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-0.609366224,-4.268727566,-3.390974402,-5.691117308,-4.944205679,-3.444307654,-3.308714131,-3.106208762,-2.872202022,
Kiribati,826,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,10.37624944,23.51903508,48.9802676,-12.89118036,-13.03876847,-12.97494876,-13.79709798,-14.19604856,-14.10341056,
Maldives,556,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-7.76430328,-9.372961022,-8.734181051,-13.65273343,-18.41244495,-19.11711571,-16.10293553,-11.12898249,-11.08325145,
"Marshall Islands, Republic of",867,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-0.226121274,3.183597591,2.745963389,2.303926599,1.737109423,0.719879984,-0.051139258,-0.882772911,-1.265599225,
"Micronesia, Federated States of",868,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,2.876443504,11.20435235,3.046185173,2.996905769,2.281275786,2.177579176,2.103918618,1.90503627,1.510657448,
Palau,565,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,0.731902804,3.49598533,5.020635869,-2.042809669,-0.913598805,1.215789462,3.538095335,3.311521019,3.394270926,
Papua New Guinea,853,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-6.907710486,-6.548158584,-5.105007761,-4.976627233,-5.17608072,-4.872369859,-4.128952055,-4.087780677,-3.541860486,
Samoa,862,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-3.782932973,-5.28942628,-3.923473243,-3.368705448,-2.093820209,-3.489640607,-2.869371962,-2.633741763,-2.433741763,
Solomon Islands,813,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,4.199633934,1.702718097,-0.260785458,-1.336064437,-0.58920083,1.581264571,1.440389252,1.340590557,0.782673323,
"Timor-Leste, Dem. Rep. of",537,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,41.76660167,22.17202395,3.81988659,-17.65140985,-18.03221357,-18.17223636,-19.83216193,-21.61592774,-18.2550743,
Tonga,866,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-0.170193476,0.364270802,-1.103134291,-1.279110553,-0.081014359,0.312935795,0.582460128,0.835875318,0.816457469,
Tuvalu,869,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,26.3474633,36.34504427,7.227809352,-2.741110769,-4.212451385,-5.268625965,-5.608640247,-5.654566175,-4.442826451,
Vanuatu,846,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-0.232312705,0.750334588,7.172902815,-10.63238078,-17.25444999,-13.13485176,-8.962761409,-8.086197665,-5.454306955,
Mongolia,948,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,-8.89202712,-11.05049302,-8.282025806,-19.54950382,-12.15985352,-10.09329834,-9.035729018,-8.230311593,-8.107780542,
Asia,229,"Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP",GGXWDG_G01_GDP_PT,Value,,83.54695866,81.70255855,79.68293361,85.20447748,87.34446858,87.03012421,86.07674228,84.53429521,82.81224699,
Samoa,862,"Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP",GGXWDG_G01_GDP_PT,Value,,53.53930351,54.40364677,57.78012663,59.22215624,59.86903116,61.03846443,61.26104163,61.03099163,60.50099036,
Bangladesh,513,"National Accounts, Total Domestic Demand, Real, Constant Prices, Percent Change",NTDD_R_PC_PP_PT,Value,,5.594403658,6.159503658,6.526526189,6.78469371,7.348761225,7.744363975,8.059679303,7.496572441,6.656901633,
"China, P.R.: Macao",546,"National Accounts, Total Domestic Demand, Real, Constant Prices, Percent Change",NTDD_R_PC_PP_PT,Value,,6.676886473,17.19723928,1.932454974,-4.527850949,-0.965370026,-0.286125604,0.478784174,0.820633485,1.224854803,
"China, P.R.: Macao",546,"National Accounts, Gross Domestic Product in US Dollars, Constant Prices, in billions",NGDPD_USD,Value,,51549159817,55522818155,46177742517,44065975903,44968253288,45819780339,47305855283,49402779784,51643476578,
"China, P.R.: Macao",546,"National Accounts, Gross Domestic Product, Real, Constant Prices, Percent Change",NGDP_R_PC_PP_PT,Value,,11.20061279,-0.852107968,-20.34874242,-4.748693225,0.238774156,0.410595217,1.087283077,1.94296636,2.583093715,
"China, P.R.: Macao",546,"Prices, Consumer Price Index, All items, CPI (p.a.), percent change",PCPI_PC_PP_PT,Value,,5.503458316,6.04720899,4.563993469,2.6,2.8,2.8,2.8,2.8,2.8,
"China, P.R.: Macao",546,"Fiscal, General Government, Net lending/borrowing, 2001 Manual, Percent of FY GDP",GGXCNL_G01_GDP_PT,Value,,30.24497389,21.37307399,9.589113912,8.789086792,9.189086792,9.289086792,9.389086792,9.489086792,9.589086792,
"China, P.R.: Macao",546,"Balance of Payments, Current Account, Total, Net, Percent of GDP",BCA_GDP_BP6_PT,Value,,40.2458142,34.3593158,27.97806729,28.3916345,29.18811832,29.57351258,29.79294464,30.15780298,30.40000583,
"China, P.R.: Macao",546,"Fiscal, General Government, Gross debt position, 2001 Manual, Percent of FY GDP",GGXWDG_G01_GDP_PT,Value,,0,0,0,0,0,0,0,0,0,
"China, P.R.: Macao",546,"Balance of Payments, Current Account, Total, Net, In billions of US Dollars",BCA_BP6_USD,Value,,20746379080,19077260433,12919639876,12511050819,13125386975,13550518503,14093807277,14898792994,15699619889,
"Timor-Leste, Dem. Rep. of",537,"National Accounts, Total Domestic Demand, Real, Constant Prices, Percent Change",NTDD_R_PC_PP_PT,Value,,-16.1971831,6.070192783,-1.316324322,38.09029137,6.852536941,6.954074961,7.525696549,6.133938818,-1.057912146,
